Video File,Label
v_WalkingWithDog_g24_c05.avi,WalkingWithDog
v_BreastStroke_g12_c01.avi,BreastStroke
v_Drumming_g01_c07.avi,Drumming
v_Punch_g23_c06.avi,Punch
v_GolfSwing_g05_c01.avi,GolfSwing
v_CuttingInKitchen_g11_c04.avi,CuttingInKitchen
v_BlowingCandles_g25_c02.avi,BlowingCandles
v_BaseballPitch_g17_c05.avi,BaseballPitch
v_ShavingBeard_g13_c01.avi,ShavingBeard
v_SumoWrestling_g16_c03.avi,SumoWrestling
v_SalsaSpin_g20_c01.avi,SalsaSpin
v_ThrowDiscus_g14_c02.avi,ThrowDiscus
v_WritingOnBoard_g19_c03.avi,WritingOnBoard
v_WalkingWithDog_g08_c04.avi,WalkingWithDog
v_VolleyballSpiking_g04_c05.avi,VolleyballSpiking
v_LongJump_g14_c03.avi,LongJump
v_HeadMassage_g03_c01.avi,HeadMassage
v_PlayingCello_g01_c06.avi,PlayingCello
v_CricketShot_g07_c02.avi,CricketShot
v_HulaHoop_g12_c02.avi,HulaHoop
v_PlayingFlute_g21_c03.avi,PlayingFlute
v_BabyCrawling_g10_c04.avi,BabyCrawling
v_PlayingGuitar_g22_c05.avi,PlayingGuitar
v_CleanAndJerk_g13_c02.avi,CleanAndJerk
v_ApplyEyeMakeup_g12_c03.avi,ApplyEyeMakeup
v_WritingOnBoard_g03_c05.avi,WritingOnBoard
v_RockClimbingIndoor_g17_c03.avi,RockClimbingIndoor
v_PlayingDhol_g17_c02.avi,PlayingDhol
v_BenchPress_g25_c03.avi,BenchPress
v_FrisbeeCatch_g18_c04.avi,FrisbeeCatch
v_Hammering_g09_c06.avi,Hammering
v_Knitting_g07_c05.avi,Knitting
v_PlayingDhol_g16_c01.avi,PlayingDhol
v_SoccerPenalty_g05_c04.avi,SoccerPenalty
v_JugglingBalls_g07_c03.avi,JugglingBalls
v_CuttingInKitchen_g01_c05.avi,CuttingInKitchen
v_PlayingDhol_g20_c01.avi,PlayingDhol
v_Skiing_g04_c01.avi,Skiing
v_PushUps_g23_c04.avi,PushUps
v_Lunges_g18_c02.avi,Lunges
v_Bowling_g06_c06.avi,Bowling
v_PushUps_g14_c03.avi,PushUps
v_Lunges_g12_c01.avi,Lunges
v_RockClimbingIndoor_g19_c04.avi,RockClimbingIndoor
v_RopeClimbing_g22_c04.avi,RopeClimbing
v_ApplyLipstick_g06_c05.avi,ApplyLipstick
v_BrushingTeeth_g09_c04.avi,BrushingTeeth
v_Knitting_g17_c02.avi,Knitting
v_Diving_g21_c01.avi,Diving
v_PullUps_g20_c04.avi,PullUps
v_HighJump_g13_c05.avi,HighJump
v_HorseRiding_g19_c05.avi,HorseRiding
v_FrisbeeCatch_g22_c04.avi,FrisbeeCatch
v_LongJump_g13_c03.avi,LongJump
v_ApplyLipstick_g20_c04.avi,ApplyLipstick
v_Punch_g07_c01.avi,Punch
v_Typing_g14_c02.avi,Typing
v_PizzaTossing_g02_c01.avi,PizzaTossing
v_CricketShot_g07_c03.avi,CricketShot
v_CricketShot_g20_c02.avi,CricketShot
v_IceDancing_g05_c04.avi,IceDancing
v_BrushingTeeth_g16_c02.avi,BrushingTeeth
v_Haircut_g03_c01.avi,Haircut
v_BoxingSpeedBag_g17_c04.avi,BoxingSpeedBag
v_WritingOnBoard_g03_c01.avi,WritingOnBoard
v_MilitaryParade_g15_c06.avi,MilitaryParade
v_BreastStroke_g21_c01.avi,BreastStroke
v_IceDancing_g12_c05.avi,IceDancing
v_BandMarching_g20_c06.avi,BandMarching
v_CleanAndJerk_g13_c03.avi,CleanAndJerk
v_ParallelBars_g05_c05.avi,ParallelBars
v_BasketballDunk_g07_c01.avi,BasketballDunk
v_Biking_g15_c05.avi,Biking
v_PlayingPiano_g18_c03.avi,PlayingPiano
v_PizzaTossing_g08_c01.avi,PizzaTossing
v_Billiards_g22_c02.avi,Billiards
v_HandstandWalking_g23_c03.avi,HandstandWalking
v_BreastStroke_g25_c03.avi,BreastStroke
v_HeadMassage_g17_c04.avi,HeadMassage
v_BreastStroke_g16_c04.avi,BreastStroke
v_RopeClimbing_g15_c03.avi,RopeClimbing
v_UnevenBars_g02_c03.avi,UnevenBars
v_HulaHoop_g11_c02.avi,HulaHoop
v_ShavingBeard_g10_c03.avi,ShavingBeard
v_HorseRace_g09_c03.avi,HorseRace
v_BlowingCandles_g08_c02.avi,BlowingCandles
v_Skiing_g20_c05.avi,Skiing
v_Drumming_g19_c05.avi,Drumming
v_Swing_g24_c05.avi,Swing
v_Bowling_g24_c02.avi,Bowling
v_BodyWeightSquats_g02_c01.avi,BodyWeightSquats
v_Drumming_g14_c03.avi,Drumming
v_BasketballDunk_g03_c02.avi,BasketballDunk
v_Skiing_g15_c01.avi,Skiing
v_PlayingCello_g08_c05.avi,PlayingCello
v_Punch_g14_c07.avi,Punch
v_Drumming_g18_c05.avi,Drumming
v_HorseRace_g24_c02.avi,HorseRace
v_Drumming_g14_c02.avi,Drumming
v_IceDancing_g25_c02.avi,IceDancing
v_BreastStroke_g16_c01.avi,BreastStroke
v_TennisSwing_g24_c05.avi,TennisSwing
v_ApplyLipstick_g19_c03.avi,ApplyLipstick
v_PlayingGuitar_g13_c05.avi,PlayingGuitar
v_PlayingSitar_g07_c01.avi,PlayingSitar
v_Nunchucks_g20_c02.avi,Nunchucks
v_WallPushups_g10_c04.avi,WallPushups
v_JumpingJack_g06_c01.avi,JumpingJack
v_SkateBoarding_g07_c03.avi,SkateBoarding
v_SoccerPenalty_g18_c05.avi,SoccerPenalty
v_RopeClimbing_g10_c01.avi,RopeClimbing
v_Fencing_g10_c03.avi,Fencing
v_Skijet_g01_c04.avi,Skijet
v_WalkingWithDog_g05_c03.avi,WalkingWithDog
v_CliffDiving_g14_c02.avi,CliffDiving
v_PushUps_g11_c04.avi,PushUps
v_Skiing_g04_c07.avi,Skiing
v_HorseRiding_g01_c03.avi,HorseRiding
v_HeadMassage_g23_c04.avi,HeadMassage
v_Knitting_g13_c05.avi,Knitting
v_Punch_g18_c07.avi,Punch
v_TennisSwing_g08_c05.avi,TennisSwing
v_PlayingDaf_g23_c02.avi,PlayingDaf
v_Archery_g02_c06.avi,Archery
v_PlayingSitar_g18_c04.avi,PlayingSitar
v_WritingOnBoard_g18_c03.avi,WritingOnBoard
v_GolfSwing_g23_c02.avi,GolfSwing
v_PlayingDhol_g02_c05.avi,PlayingDhol
v_Skijet_g06_c03.avi,Skijet
v_VolleyballSpiking_g07_c03.avi,VolleyballSpiking
v_Bowling_g25_c02.avi,Bowling
v_BandMarching_g14_c01.avi,BandMarching
v_PlayingFlute_g03_c02.avi,PlayingFlute
v_HorseRiding_g22_c04.avi,HorseRiding
v_FrisbeeCatch_g12_c05.avi,FrisbeeCatch
v_Archery_g18_c05.avi,Archery
v_HeadMassage_g23_c06.avi,HeadMassage
v_HulaHoop_g20_c03.avi,HulaHoop
v_BlowDryHair_g20_c01.avi,BlowDryHair
v_BabyCrawling_g04_c04.avi,BabyCrawling
v_FieldHockeyPenalty_g06_c05.avi,FieldHockeyPenalty
v_HorseRiding_g25_c07.avi,HorseRiding
v_PushUps_g10_c01.avi,PushUps
v_Punch_g12_c02.avi,Punch
v_Swing_g08_c04.avi,Swing
v_BandMarching_g05_c07.avi,BandMarching
v_PullUps_g21_c04.avi,PullUps
v_Nunchucks_g11_c04.avi,Nunchucks
v_SumoWrestling_g13_c03.avi,SumoWrestling
v_Lunges_g01_c01.avi,Lunges
v_PlayingFlute_g02_c04.avi,PlayingFlute
v_HighJump_g11_c02.avi,HighJump
v_Skiing_g16_c03.avi,Skiing
v_HorseRiding_g22_c07.avi,HorseRiding
v_Archery_g24_c06.avi,Archery
v_SalsaSpin_g15_c02.avi,SalsaSpin
v_WalkingWithDog_g25_c01.avi,WalkingWithDog
v_BoxingPunchingBag_g05_c04.avi,BoxingPunchingBag
v_SalsaSpin_g22_c02.avi,SalsaSpin
v_Diving_g11_c02.avi,Diving
v_BenchPress_g03_c07.avi,BenchPress
v_PoleVault_g12_c07.avi,PoleVault
v_Nunchucks_g02_c04.avi,Nunchucks
v_BrushingTeeth_g13_c03.avi,BrushingTeeth
v_PlayingDaf_g16_c01.avi,PlayingDaf
v_Diving_g01_c03.avi,Diving
v_IceDancing_g24_c07.avi,IceDancing
v_PlayingPiano_g14_c03.avi,PlayingPiano
v_BalanceBeam_g04_c03.avi,BalanceBeam
v_Bowling_g03_c02.avi,Bowling
v_Haircut_g06_c04.avi,Haircut
v_PlayingDaf_g23_c06.avi,PlayingDaf
v_VolleyballSpiking_g01_c01.avi,VolleyballSpiking
v_BrushingTeeth_g04_c02.avi,BrushingTeeth
v_Swing_g25_c03.avi,Swing
v_HorseRiding_g18_c04.avi,HorseRiding
v_BandMarching_g17_c04.avi,BandMarching
v_PlayingSitar_g16_c04.avi,PlayingSitar
v_Fencing_g05_c05.avi,Fencing
v_PoleVault_g02_c06.avi,PoleVault
v_ApplyLipstick_g12_c05.avi,ApplyLipstick
v_BodyWeightSquats_g16_c02.avi,BodyWeightSquats
v_RockClimbingIndoor_g15_c02.avi,RockClimbingIndoor
v_PlayingGuitar_g23_c04.avi,PlayingGuitar
v_FrisbeeCatch_g21_c05.avi,FrisbeeCatch
v_HandstandWalking_g05_c02.avi,HandstandWalking
v_TableTennisShot_g22_c05.avi,TableTennisShot
v_Basketball_g03_c01.avi,Basketball
v_MilitaryParade_g13_c02.avi,MilitaryParade
v_GolfSwing_g11_c01.avi,GolfSwing
v_BoxingPunchingBag_g24_c03.avi,BoxingPunchingBag
v_PlayingTabla_g06_c04.avi,PlayingTabla
v_TaiChi_g23_c01.avi,TaiChi
v_ParallelBars_g10_c04.avi,ParallelBars
v_HorseRiding_g24_c01.avi,HorseRiding
v_Skiing_g16_c04.avi,Skiing
v_BaseballPitch_g05_c04.avi,BaseballPitch
v_Archery_g07_c04.avi,Archery
v_BoxingSpeedBag_g10_c02.avi,BoxingSpeedBag
v_BoxingSpeedBag_g16_c03.avi,BoxingSpeedBag
v_CuttingInKitchen_g21_c03.avi,CuttingInKitchen
v_BoxingPunchingBag_g03_c01.avi,BoxingPunchingBag
v_Bowling_g12_c03.avi,Bowling
v_CricketShot_g01_c03.avi,CricketShot
v_Basketball_g17_c04.avi,Basketball
v_GolfSwing_g15_c03.avi,GolfSwing
v_Typing_g12_c06.avi,Typing
v_RockClimbingIndoor_g04_c02.avi,RockClimbingIndoor
v_PoleVault_g25_c06.avi,PoleVault
v_Drumming_g20_c05.avi,Drumming
v_CricketBowling_g22_c04.avi,CricketBowling
v_Biking_g02_c06.avi,Biking
v_BaseballPitch_g17_c06.avi,BaseballPitch
v_FrontCrawl_g17_c03.avi,FrontCrawl
v_PoleVault_g16_c02.avi,PoleVault
v_BoxingPunchingBag_g14_c05.avi,BoxingPunchingBag
v_Skiing_g24_c04.avi,Skiing
v_BlowDryHair_g07_c07.avi,BlowDryHair
v_CricketBowling_g23_c01.avi,CricketBowling
v_ShavingBeard_g05_c01.avi,ShavingBeard
v_RockClimbingIndoor_g10_c03.avi,RockClimbingIndoor
v_ThrowDiscus_g19_c01.avi,ThrowDiscus
v_PushUps_g04_c03.avi,PushUps
v_Lunges_g05_c02.avi,Lunges
v_LongJump_g21_c02.avi,LongJump
v_CliffDiving_g09_c04.avi,CliffDiving
v_TableTennisShot_g21_c01.avi,TableTennisShot
v_PlayingTabla_g22_c04.avi,PlayingTabla
v_BreastStroke_g20_c04.avi,BreastStroke
v_BoxingPunchingBag_g18_c04.avi,BoxingPunchingBag
v_MoppingFloor_g14_c01.avi,MoppingFloor
v_PlayingGuitar_g19_c06.avi,PlayingGuitar
v_CliffDiving_g17_c05.avi,CliffDiving
v_Billiards_g08_c03.avi,Billiards
v_SumoWrestling_g08_c06.avi,SumoWrestling
v_Fencing_g22_c03.avi,Fencing
v_Basketball_g14_c02.avi,Basketball
v_WalkingWithDog_g02_c03.avi,WalkingWithDog
v_PullUps_g18_c01.avi,PullUps
v_Rowing_g11_c02.avi,Rowing
v_CliffDiving_g09_c02.avi,CliffDiving
v_PizzaTossing_g14_c03.avi,PizzaTossing
v_CliffDiving_g25_c01.avi,CliffDiving
v_PlayingSitar_g14_c07.avi,PlayingSitar
v_Typing_g02_c01.avi,Typing
v_CricketShot_g18_c01.avi,CricketShot
v_SoccerPenalty_g08_c06.avi,SoccerPenalty
v_PlayingDhol_g22_c06.avi,PlayingDhol
v_RopeClimbing_g05_c02.avi,RopeClimbing
v_PlayingPiano_g10_c04.avi,PlayingPiano
v_PlayingPiano_g22_c02.avi,PlayingPiano
v_SalsaSpin_g12_c05.avi,SalsaSpin
v_HorseRace_g24_c01.avi,HorseRace
v_HorseRiding_g20_c01.avi,HorseRiding
v_CricketBowling_g10_c03.avi,CricketBowling
v_MoppingFloor_g21_c02.avi,MoppingFloor
v_MoppingFloor_g23_c04.avi,MoppingFloor
v_Surfing_g11_c02.avi,Surfing
v_PlayingGuitar_g04_c04.avi,PlayingGuitar
v_Rafting_g24_c03.avi,Rafting
v_BreastStroke_g08_c01.avi,BreastStroke
v_BabyCrawling_g13_c02.avi,BabyCrawling
v_PlayingGuitar_g16_c03.avi,PlayingGuitar
v_PoleVault_g10_c04.avi,PoleVault
v_Nunchucks_g23_c03.avi,Nunchucks
v_Skijet_g15_c03.avi,Skijet
v_SkyDiving_g12_c04.avi,SkyDiving
v_PullUps_g24_c04.avi,PullUps
v_HorseRace_g15_c03.avi,HorseRace
v_BreastStroke_g01_c01.avi,BreastStroke
v_PizzaTossing_g11_c02.avi,PizzaTossing
v_PoleVault_g12_c03.avi,PoleVault
v_BodyWeightSquats_g17_c02.avi,BodyWeightSquats
v_JumpRope_g25_c03.avi,JumpRope
v_ApplyLipstick_g01_c05.avi,ApplyLipstick
v_SkateBoarding_g18_c02.avi,SkateBoarding
v_ShavingBeard_g19_c03.avi,ShavingBeard
v_FloorGymnastics_g06_c02.avi,FloorGymnastics
v_Surfing_g21_c03.avi,Surfing
v_RopeClimbing_g23_c04.avi,RopeClimbing
v_SoccerJuggling_g17_c02.avi,SoccerJuggling
v_TableTennisShot_g04_c02.avi,TableTennisShot
v_HandstandWalking_g17_c03.avi,HandstandWalking
v_BabyCrawling_g03_c03.avi,BabyCrawling
v_TennisSwing_g18_c01.avi,TennisSwing
v_PlayingTabla_g02_c02.avi,PlayingTabla
v_JumpRope_g01_c01.avi,JumpRope
v_MoppingFloor_g12_c03.avi,MoppingFloor
v_JugglingBalls_g09_c04.avi,JugglingBalls
v_ThrowDiscus_g06_c04.avi,ThrowDiscus
v_BenchPress_g09_c02.avi,BenchPress
v_PushUps_g13_c01.avi,PushUps
v_BrushingTeeth_g21_c02.avi,BrushingTeeth
v_TableTennisShot_g23_c01.avi,TableTennisShot
v_HulaHoop_g23_c01.avi,HulaHoop
v_BabyCrawling_g09_c01.avi,BabyCrawling
v_Typing_g01_c05.avi,Typing
v_Basketball_g01_c06.avi,Basketball
v_Mixing_g09_c02.avi,Mixing
v_BrushingTeeth_g07_c02.avi,BrushingTeeth
v_ThrowDiscus_g02_c05.avi,ThrowDiscus
v_BandMarching_g10_c05.avi,BandMarching
v_YoYo_g06_c02.avi,YoYo
v_GolfSwing_g17_c03.avi,GolfSwing
v_Diving_g15_c05.avi,Diving
v_SkyDiving_g01_c03.avi,SkyDiving
v_CliffDiving_g09_c03.avi,CliffDiving
v_Mixing_g12_c04.avi,Mixing
v_HeadMassage_g18_c06.avi,HeadMassage
v_JumpingJack_g15_c02.avi,JumpingJack
v_SkyDiving_g17_c04.avi,SkyDiving
v_FieldHockeyPenalty_g03_c01.avi,FieldHockeyPenalty
v_PlayingTabla_g18_c05.avi,PlayingTabla
v_PlayingDhol_g21_c02.avi,PlayingDhol
v_BandMarching_g03_c07.avi,BandMarching
v_ApplyEyeMakeup_g07_c06.avi,ApplyEyeMakeup
v_TennisSwing_g07_c06.avi,TennisSwing
v_PommelHorse_g20_c01.avi,PommelHorse
v_PlayingSitar_g24_c02.avi,PlayingSitar
v_BasketballDunk_g01_c02.avi,BasketballDunk
v_Skiing_g16_c05.avi,Skiing
v_Swing_g11_c04.avi,Swing
v_Swing_g01_c03.avi,Swing
v_SkateBoarding_g22_c04.avi,SkateBoarding
v_CricketShot_g08_c07.avi,CricketShot
v_PlayingViolin_g21_c01.avi,PlayingViolin
v_IceDancing_g09_c02.avi,IceDancing
v_Lunges_g07_c03.avi,Lunges
v_CricketShot_g11_c06.avi,CricketShot
v_FrontCrawl_g22_c01.avi,FrontCrawl
v_ApplyEyeMakeup_g06_c01.avi,ApplyEyeMakeup
v_BenchPress_g06_c04.avi,BenchPress
v_Lunges_g14_c05.avi,Lunges
v_RockClimbingIndoor_g02_c02.avi,RockClimbingIndoor
v_BreastStroke_g10_c01.avi,BreastStroke
v_MilitaryParade_g18_c03.avi,MilitaryParade
v_ApplyLipstick_g11_c03.avi,ApplyLipstick
v_BandMarching_g21_c01.avi,BandMarching
v_YoYo_g09_c06.avi,YoYo
v_BasketballDunk_g24_c01.avi,BasketballDunk
v_Mixing_g20_c03.avi,Mixing
v_BabyCrawling_g22_c04.avi,BabyCrawling
v_TaiChi_g06_c01.avi,TaiChi
v_JavelinThrow_g20_c02.avi,JavelinThrow
v_PlayingSitar_g18_c01.avi,PlayingSitar
v_Haircut_g23_c07.avi,Haircut
v_BenchPress_g09_c01.avi,BenchPress
v_HeadMassage_g06_c07.avi,HeadMassage
v_Skiing_g13_c02.avi,Skiing
v_Hammering_g06_c04.avi,Hammering
v_Mixing_g21_c04.avi,Mixing
v_BasketballDunk_g16_c03.avi,BasketballDunk
v_PlayingDaf_g18_c04.avi,PlayingDaf
v_Nunchucks_g21_c06.avi,Nunchucks
v_BoxingPunchingBag_g16_c06.avi,BoxingPunchingBag
v_PlayingFlute_g01_c03.avi,PlayingFlute
v_BalanceBeam_g19_c02.avi,BalanceBeam
v_FrontCrawl_g17_c05.avi,FrontCrawl
v_Surfing_g08_c05.avi,Surfing
v_Swing_g11_c03.avi,Swing
v_WallPushups_g16_c04.avi,WallPushups
v_HandStandPushups_g01_c03.avi,HandstandPushups
v_FloorGymnastics_g24_c01.avi,FloorGymnastics
v_HandstandWalking_g04_c02.avi,HandstandWalking
v_FrontCrawl_g20_c06.avi,FrontCrawl
v_LongJump_g04_c06.avi,LongJump
v_MilitaryParade_g23_c02.avi,MilitaryParade
v_WritingOnBoard_g16_c04.avi,WritingOnBoard
v_RopeClimbing_g16_c01.avi,RopeClimbing
v_Shotput_g16_c07.avi,Shotput
v_Skiing_g03_c06.avi,Skiing
v_BalanceBeam_g13_c01.avi,BalanceBeam
v_BodyWeightSquats_g18_c04.avi,BodyWeightSquats
v_BandMarching_g05_c03.avi,BandMarching
v_Punch_g21_c05.avi,Punch
v_HorseRiding_g05_c02.avi,HorseRiding
v_Typing_g07_c04.avi,Typing
v_Rowing_g08_c01.avi,Rowing
v_SalsaSpin_g25_c02.avi,SalsaSpin
v_CricketShot_g05_c04.avi,CricketShot
v_HorseRiding_g21_c02.avi,HorseRiding
v_CleanAndJerk_g06_c01.avi,CleanAndJerk
v_FloorGymnastics_g09_c03.avi,FloorGymnastics
v_PizzaTossing_g06_c02.avi,PizzaTossing
v_StillRings_g02_c01.avi,StillRings
v_GolfSwing_g03_c07.avi,GolfSwing
v_JumpingJack_g02_c04.avi,JumpingJack
v_SoccerJuggling_g10_c04.avi,SoccerJuggling
v_PlayingSitar_g10_c05.avi,PlayingSitar
v_HorseRiding_g14_c05.avi,HorseRiding
v_Haircut_g10_c02.avi,Haircut
v_PlayingTabla_g12_c02.avi,PlayingTabla
v_BalanceBeam_g07_c01.avi,BalanceBeam
v_SoccerPenalty_g03_c03.avi,SoccerPenalty
v_PoleVault_g20_c03.avi,PoleVault
v_BrushingTeeth_g20_c04.avi,BrushingTeeth
v_SumoWrestling_g07_c06.avi,SumoWrestling
v_BaseballPitch_g16_c02.avi,BaseballPitch
v_ShavingBeard_g23_c03.avi,ShavingBeard
v_WalkingWithDog_g07_c05.avi,WalkingWithDog
v_Archery_g03_c02.avi,Archery
v_Punch_g05_c01.avi,Punch
v_Knitting_g16_c05.avi,Knitting
v_GolfSwing_g17_c01.avi,GolfSwing
v_BlowingCandles_g10_c01.avi,BlowingCandles
v_TennisSwing_g14_c04.avi,TennisSwing
v_StillRings_g20_c01.avi,StillRings
v_BoxingSpeedBag_g07_c01.avi,BoxingSpeedBag
v_HorseRiding_g18_c05.avi,HorseRiding
v_Mixing_g25_c01.avi,Mixing
v_VolleyballSpiking_g16_c01.avi,VolleyballSpiking
v_HulaHoop_g24_c03.avi,HulaHoop
v_HulaHoop_g07_c04.avi,HulaHoop
v_TrampolineJumping_g22_c02.avi,TrampolineJumping
v_SumoWrestling_g24_c04.avi,SumoWrestling
v_ParallelBars_g12_c01.avi,ParallelBars
v_YoYo_g17_c01.avi,YoYo
v_Shotput_g21_c04.avi,Shotput
v_PushUps_g15_c01.avi,PushUps
v_PoleVault_g10_c05.avi,PoleVault
v_BasketballDunk_g22_c01.avi,BasketballDunk
v_Archery_g24_c02.avi,Archery
v_Swing_g24_c04.avi,Swing
v_StillRings_g17_c01.avi,StillRings
v_Bowling_g19_c02.avi,Bowling
v_BenchPress_g13_c05.avi,BenchPress
v_Typing_g13_c03.avi,Typing
v_BaseballPitch_g24_c02.avi,BaseballPitch
v_PommelHorse_g03_c01.avi,PommelHorse
v_TableTennisShot_g11_c05.avi,TableTennisShot
v_Swing_g23_c03.avi,Swing
v_HorseRace_g04_c02.avi,HorseRace
v_FrontCrawl_g24_c02.avi,FrontCrawl
v_BaseballPitch_g14_c01.avi,BaseballPitch
v_BenchPress_g15_c02.avi,BenchPress
v_JugglingBalls_g12_c02.avi,JugglingBalls
v_YoYo_g14_c01.avi,YoYo
v_IceDancing_g05_c05.avi,IceDancing
v_BoxingPunchingBag_g21_c01.avi,BoxingPunchingBag
v_BreastStroke_g04_c01.avi,BreastStroke
v_JumpingJack_g23_c04.avi,JumpingJack
v_BandMarching_g10_c03.avi,BandMarching
v_PoleVault_g02_c05.avi,PoleVault
v_PlayingSitar_g18_c05.avi,PlayingSitar
v_PizzaTossing_g03_c04.avi,PizzaTossing
v_HeadMassage_g21_c06.avi,HeadMassage
v_Skiing_g07_c04.avi,Skiing
v_BaseballPitch_g06_c02.avi,BaseballPitch
v_JumpingJack_g07_c05.avi,JumpingJack
v_BaseballPitch_g02_c03.avi,BaseballPitch
v_BandMarching_g22_c03.avi,BandMarching
v_JumpingJack_g09_c01.avi,JumpingJack
v_BoxingSpeedBag_g06_c02.avi,BoxingSpeedBag
v_Typing_g16_c01.avi,Typing
v_MoppingFloor_g25_c02.avi,MoppingFloor
v_HorseRiding_g25_c03.avi,HorseRiding
v_SumoWrestling_g20_c02.avi,SumoWrestling
v_CricketShot_g23_c02.avi,CricketShot
v_TrampolineJumping_g02_c05.avi,TrampolineJumping
v_Lunges_g05_c01.avi,Lunges
v_Skiing_g10_c01.avi,Skiing
v_FrontCrawl_g08_c05.avi,FrontCrawl
v_JavelinThrow_g03_c04.avi,JavelinThrow
v_PoleVault_g15_c03.avi,PoleVault
v_Kayaking_g24_c03.avi,Kayaking
v_TableTennisShot_g17_c02.avi,TableTennisShot
v_SalsaSpin_g13_c03.avi,SalsaSpin
v_BabyCrawling_g18_c06.avi,BabyCrawling
v_FrisbeeCatch_g10_c06.avi,FrisbeeCatch
v_WritingOnBoard_g05_c04.avi,WritingOnBoard
v_Kayaking_g17_c02.avi,Kayaking
v_PlayingViolin_g17_c03.avi,PlayingViolin
v_Skiing_g06_c04.avi,Skiing
v_BoxingPunchingBag_g02_c03.avi,BoxingPunchingBag
v_UnevenBars_g08_c02.avi,UnevenBars
v_Surfing_g20_c06.avi,Surfing
v_Lunges_g10_c01.avi,Lunges
v_Hammering_g15_c06.avi,Hammering
v_BlowingCandles_g17_c01.avi,BlowingCandles
v_Archery_g01_c04.avi,Archery
v_PlayingSitar_g06_c03.avi,PlayingSitar
v_GolfSwing_g22_c06.avi,GolfSwing
v_Typing_g24_c01.avi,Typing
v_Hammering_g03_c02.avi,Hammering
v_CricketShot_g06_c05.avi,CricketShot
v_Nunchucks_g04_c02.avi,Nunchucks
v_CricketShot_g03_c06.avi,CricketShot
v_Archery_g15_c06.avi,Archery
v_TaiChi_g18_c02.avi,TaiChi
v_PlayingPiano_g05_c03.avi,PlayingPiano
v_TennisSwing_g07_c05.avi,TennisSwing
v_WritingOnBoard_g07_c02.avi,WritingOnBoard
v_StillRings_g05_c04.avi,StillRings
v_Rafting_g19_c01.avi,Rafting
v_YoYo_g06_c04.avi,YoYo
v_BlowingCandles_g13_c02.avi,BlowingCandles
v_StillRings_g01_c04.avi,StillRings
v_PlayingViolin_g18_c02.avi,PlayingViolin
v_Biking_g07_c01.avi,Biking
v_VolleyballSpiking_g03_c04.avi,VolleyballSpiking
v_PlayingDaf_g08_c03.avi,PlayingDaf
v_PlayingDhol_g14_c06.avi,PlayingDhol
v_ShavingBeard_g21_c07.avi,ShavingBeard
v_GolfSwing_g02_c01.avi,GolfSwing
v_Rafting_g16_c04.avi,Rafting
v_TaiChi_g21_c03.avi,TaiChi
v_Haircut_g22_c06.avi,Haircut
v_Surfing_g15_c04.avi,Surfing
v_FrontCrawl_g23_c04.avi,FrontCrawl
v_Rafting_g01_c01.avi,Rafting
v_HorseRiding_g06_c06.avi,HorseRiding
v_Nunchucks_g03_c01.avi,Nunchucks
v_Diving_g20_c04.avi,Diving
v_CleanAndJerk_g16_c04.avi,CleanAndJerk
v_PlayingGuitar_g02_c04.avi,PlayingGuitar
v_PlayingCello_g20_c03.avi,PlayingCello
v_PlayingGuitar_g12_c05.avi,PlayingGuitar
v_PlayingFlute_g18_c02.avi,PlayingFlute
v_SalsaSpin_g02_c01.avi,SalsaSpin
v_PlayingFlute_g17_c03.avi,PlayingFlute
v_BasketballDunk_g16_c02.avi,BasketballDunk
v_BaseballPitch_g10_c03.avi,BaseballPitch
v_SalsaSpin_g06_c04.avi,SalsaSpin
v_PizzaTossing_g05_c03.avi,PizzaTossing
v_WallPushups_g23_c02.avi,WallPushups
v_JugglingBalls_g16_c03.avi,JugglingBalls
v_BalanceBeam_g12_c04.avi,BalanceBeam
v_CricketShot_g12_c04.avi,CricketShot
v_BenchPress_g23_c03.avi,BenchPress
v_HandStandPushups_g12_c07.avi,HandstandPushups
v_IceDancing_g16_c06.avi,IceDancing
v_HeadMassage_g11_c01.avi,HeadMassage
v_CleanAndJerk_g07_c01.avi,CleanAndJerk
v_LongJump_g11_c04.avi,LongJump
v_LongJump_g04_c02.avi,LongJump
v_BodyWeightSquats_g02_c03.avi,BodyWeightSquats
v_Drumming_g05_c05.avi,Drumming
v_BenchPress_g01_c06.avi,BenchPress
v_Billiards_g05_c05.avi,Billiards
v_WalkingWithDog_g09_c02.avi,WalkingWithDog
v_PlayingPiano_g23_c04.avi,PlayingPiano
v_BlowingCandles_g10_c02.avi,BlowingCandles
v_WalkingWithDog_g09_c05.avi,WalkingWithDog
v_Bowling_g21_c05.avi,Bowling
v_SoccerPenalty_g12_c03.avi,SoccerPenalty
v_PlayingSitar_g04_c04.avi,PlayingSitar
v_Mixing_g07_c03.avi,Mixing
v_Lunges_g14_c01.avi,Lunges
v_TennisSwing_g06_c04.avi,TennisSwing
v_WalkingWithDog_g02_c05.avi,WalkingWithDog
v_Hammering_g08_c02.avi,Hammering
v_BlowingCandles_g18_c03.avi,BlowingCandles
v_HorseRiding_g04_c06.avi,HorseRiding
v_WalkingWithDog_g16_c03.avi,WalkingWithDog
v_BlowDryHair_g18_c01.avi,BlowDryHair
v_HammerThrow_g11_c01.avi,HammerThrow
v_HeadMassage_g09_c02.avi,HeadMassage
v_BaseballPitch_g08_c01.avi,BaseballPitch
